fecha,importe_nominal,descripcion,CLASIFICACION,estado_dato,registro_id,descripcion_normalizada,es_sintetico,motivo,semana_inicio
2023-05-22,456.98,CHOCOLATE,CHOCOLATE,observado,521,CHOCOLATE,False,,2023-05-22
2023-06-05,50.0,CHOCOLATE,CHOCOLATE,observado,522,CHOCOLATE,False,,2023-06-05
2023-06-19,73.33307692307692,CHOCOLATE,CHOCOLATE,estimado_promedio_simple,523,CHOCOLATE,False,,2023-06-19
2023-06-26,145.55,CHOCOLATE,CHOCOLATE,observado,524,CHOCOLATE,False,,2023-06-26
2023-07-03,73.33307692307692,CHOCOLATE,CHOCOLATE,estimado_promedio_simple,525,CHOCOLATE,False,,2023-07-03
2023-07-10,361.5,CHOCOLATE,CHOCOLATE,observado,526,CHOCOLATE,False,,2023-07-10
2023-07-17,23.0,CHOCOLATE,CHOCOLATE,observado,527,CHOCOLATE,False,,2023-07-17
2023-07-24,64.0,CHOCOLATE,CHOCOLATE,observado,528,CHOCOLATE,False,,2023-07-24
2023-07-31,371.0,CHOCOLATE,CHOCOLATE,observado,529,CHOCOLATE,False,,2023-07-31
2023-08-07,78.97999999999999,CHOCOLATE,CHOCOLATE,observado,530,CHOCOLATE,False,,2023-08-07
2023-08-14,173.0,CHOCOLATE,CHOCOLATE,observado,531,CHOCOLATE,False,,2023-08-14
2023-08-21,62.0,CHOCOLATE,CHOCOLATE,observado,532,CHOCOLATE,False,,2023-08-21
2023-09-04,476.62,CHOCOLATE,CHOCOLATE,observado,533,CHOCOLATE,False,,2023-09-04
2023-09-11,35.0,CHOCOLATE,CHOCOLATE,observado,534,CHOCOLATE,False,,2023-09-11
2023-09-18,54.0,CHOCOLATE,CHOCOLATE,observado,535,CHOCOLATE,False,,2023-09-18
2023-09-25,63.0,CHOCOLATE,CHOCOLATE,observado,536,CHOCOLATE,False,,2023-09-25
2023-10-09,202.0,CHOCOLATE,CHOCOLATE,observado,537,CHOCOLATE,False,,2023-10-09
2023-10-16,67.2,CHOCOLATE,CHOCOLATE,observado,538,CHOCOLATE,False,,2023-10-16
2023-10-23,73.33307692307692,CHOCOLATE,CHOCOLATE,estimado_promedio_simple,539,CHOCOLATE,False,,2023-10-23
2023-10-30,207.49,CHOCOLATE,CHOCOLATE,observado,540,CHOCOLATE,False,,2023-10-30
2023-11-06,126.0,CHOCOLATE,CHOCOLATE,observado,541,CHOCOLATE,False,,2023-11-06
2023-11-20,256.0,CHOCOLATE,CHOCOLATE,observado,542,CHOCOLATE,False,,2023-11-20
2023-12-04,79.0,CHOCOLATE,CHOCOLATE,observado,543,CHOCOLATE,False,,2023-12-04
2023-12-11,110.0,CHOCOLATE,CHOCOLATE,observado,544,CHOCOLATE,False,,2023-12-11
2023-12-25,145.0,CHOCOLATE,CHOCOLATE,observado,545,CHOCOLATE,False,,2023-12-25
2024-01-08,38.0,CHOCOLATE,CHOCOLATE,observado,546,CHOCOLATE,False,,2024-01-08
2024-01-22,168.0,CHOCOLATE,CHOCOLATE,observado,547,CHOCOLATE,False,,2024-01-22
2024-01-29,73.33307692307692,CHOCOLATE,CHOCOLATE,estimado_promedio_simple,548,CHOCOLATE,False,,2024-01-29
2024-02-05,16.0,CHOCOLATE,CHOCOLATE,observado,549,CHOCOLATE,False,,2024-02-05
2024-02-12,171.0,CHOCOLATE,CHOCOLATE,observado,550,CHOCOLATE,False,,2024-02-12
2024-02-19,73.33307692307692,CHOCOLATE,CHOCOLATE,estimado_promedio_simple,551,CHOCOLATE,False,,2024-02-19
2024-02-26,85.0,CHOCOLATE,CHOCOLATE,observado,552,CHOCOLATE,False,,2024-02-26
2024-03-04,192.0,CHOCOLATE,CHOCOLATE,observado,553,CHOCOLATE,False,,2024-03-04
2024-03-11,32.0,CHOCOLATE,CHOCOLATE,observado,554,CHOCOLATE,False,,2024-03-11
2024-03-18,73.33307692307692,CHOCOLATE,CHOCOLATE,estimado_promedio_simple,555,CHOCOLATE,False,,2024-03-18
2024-03-25,482.0,CHOCOLATE,CHOCOLATE,observado,556,CHOCOLATE,False,,2024-03-25
2024-04-01,110.0,CHOCOLATE,CHOCOLATE,observado,557,CHOCOLATE,False,,2024-04-01
2024-04-15,73.33307692307692,CHOCOLATE,CHOCOLATE,estimado_promedio_simple,558,CHOCOLATE,False,,2024-04-15
2024-04-22,63.0,CHOCOLATE,CHOCOLATE,observado,559,CHOCOLATE,False,,2024-04-22
2024-04-29,302.0,CHOCOLATE,CHOCOLATE,observado,560,CHOCOLATE,False,,2024-04-29
2021-05-10,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,561,COLORANTES,False,,2021-05-10
2021-05-24,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,562,COLORANTES,False,,2021-05-24
2021-06-07,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,563,COLORANTES,False,,2021-06-07
2021-07-05,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,564,COLORANTES,False,,2021-07-05
2021-07-12,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,565,COLORANTES,False,,2021-07-12
2021-08-02,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,566,COLORANTES,False,,2021-08-02
2021-08-09,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,567,COLORANTES,False,,2021-08-09
2021-08-16,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,568,COLORANTES,False,,2021-08-16
2021-08-30,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,569,COLORANTES,False,,2021-08-30
2022-01-10,14.5,COLORANTES,COLORANTES,observado,570,COLORANTES,False,,2022-01-10
2022-03-07,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,571,COLORANTES,False,,2022-03-07
2022-04-11,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,572,COLORANTES,False,,2022-04-11
2022-04-18,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,573,COLORANTES,False,,2022-04-18
2022-05-02,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,574,COLORANTES,False,,2022-05-02
2022-05-16,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,575,COLORANTES,False,,2022-05-16
2022-05-23,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,576,COLORANTES,False,,2022-05-23
2022-07-04,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,577,COLORANTES,False,,2022-07-04
2022-07-11,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,578,COLORANTES,False,,2022-07-11
2022-08-22,24.0,COLORANTES,COLORANTES,observado,579,COLORANTES,False,,2022-08-22
2022-09-26,12.0,COLORANTES,COLORANTES,observado,580,COLORANTES,False,,2022-09-26
2022-10-10,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,581,COLORANTES,False,,2022-10-10
2022-12-05,12.0,COLORANTES,COLORANTES,observado,582,COLORANTES,False,,2022-12-05
2022-12-12,12.0,COLORANTES,COLORANTES,observado,583,COLORANTES,False,,2022-12-12
2022-12-19,12.0,COLORANTES,COLORANTES,observado,584,COLORANTES,False,,2022-12-19
2023-01-02,290.0,COLORANTES,COLORANTES,observado,585,COLORANTES,False,,2023-01-02
2023-04-10,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,586,COLORANTES,False,,2023-04-10
2023-05-08,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,587,COLORANTES,False,,2023-05-08
2023-06-19,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,588,COLORANTES,False,,2023-06-19
2023-07-03,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,589,COLORANTES,False,,2023-07-03
2023-09-04,46.0,COLORANTES,COLORANTES,observado,590,COLORANTES,False,,2023-09-04
2023-09-11,20.0,COLORANTES,COLORANTES,observado,591,COLORANTES,False,,2023-09-11
2023-10-23,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,592,COLORANTES,False,,2023-10-23
2023-12-04,42.0,COLORANTES,COLORANTES,observado,593,COLORANTES,False,,2023-12-04
2023-12-11,85.0,COLORANTES,COLORANTES,observado,594,COLORANTES,False,,2023-12-11
2024-01-08,46.0,COLORANTES,COLORANTES,observado,595,COLORANTES,False,,2024-01-08
2024-01-29,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,596,COLORANTES,False,,2024-01-29
2024-02-12,92.0,COLORANTES,COLORANTES,observado,597,COLORANTES,False,,2024-02-12
2024-02-19,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,598,COLORANTES,False,,2024-02-19
2024-03-18,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,599,COLORANTES,False,,2024-03-18
2024-04-15,5.4423076923076925,COLORANTES,COLORANTES,estimado_promedio_simple,600,COLORANTES,False,,2024-04-15
2021-05-10,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,601,CONSUMIBLES,False,,2021-05-10
2021-05-24,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,602,CONSUMIBLES,False,,2021-05-24
2021-06-07,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,603,CONSUMIBLES,False,,2021-06-07
2021-07-05,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,604,CONSUMIBLES,False,,2021-07-05
2021-07-12,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,605,CONSUMIBLES,False,,2021-07-12
2021-07-19,14.0,CONSUMIBLES,CONSUMIBLES,observado,606,CONSUMIBLES,False,,2021-07-19
2021-08-02,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,607,CONSUMIBLES,False,,2021-08-02
2021-08-09,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,608,CONSUMIBLES,False,,2021-08-09
2021-08-16,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,609,CONSUMIBLES,False,,2021-08-16
2021-08-23,20.0,CONSUMIBLES,CONSUMIBLES,observado,610,CONSUMIBLES,False,,2021-08-23
2021-08-30,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,611,CONSUMIBLES,False,,2021-08-30
2021-09-20,10.0,CONSUMIBLES,CONSUMIBLES,observado,612,CONSUMIBLES,False,,2021-09-20
2021-10-25,10.0,CONSUMIBLES,CONSUMIBLES,observado,613,CONSUMIBLES,False,,2021-10-25
2021-11-15,28.0,CONSUMIBLES,CONSUMIBLES,observado,614,CONSUMIBLES,False,,2021-11-15
2022-01-03,10.0,CONSUMIBLES,CONSUMIBLES,observado,615,CONSUMIBLES,False,,2022-01-03
2022-01-10,11.0,CONSUMIBLES,CONSUMIBLES,observado,616,CONSUMIBLES,False,,2022-01-10
2022-01-17,52.64,CONSUMIBLES,CONSUMIBLES,observado,617,CONSUMIBLES,False,,2022-01-17
2022-02-07,10.0,CONSUMIBLES,CONSUMIBLES,observado,618,CONSUMIBLES,False,,2022-02-07
2022-03-07,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,619,CONSUMIBLES,False,,2022-03-07
2022-04-04,40.0,CONSUMIBLES,CONSUMIBLES,observado,620,CONSUMIBLES,False,,2022-04-04
2022-04-11,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,621,CONSUMIBLES,False,,2022-04-11
2022-04-18,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,622,CONSUMIBLES,False,,2022-04-18
2022-05-02,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,623,CONSUMIBLES,False,,2022-05-02
2022-05-16,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,624,CONSUMIBLES,False,,2022-05-16
2022-05-23,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,625,CONSUMIBLES,False,,2022-05-23
2022-05-30,25.0,CONSUMIBLES,CONSUMIBLES,observado,626,CONSUMIBLES,False,,2022-05-30
2022-06-27,5.5,CONSUMIBLES,CONSUMIBLES,observado,627,CONSUMIBLES,False,,2022-06-27
2022-07-04,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,628,CONSUMIBLES,False,,2022-07-04
2022-07-11,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,629,CONSUMIBLES,False,,2022-07-11
2022-10-10,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,630,CONSUMIBLES,False,,2022-10-10
2022-12-26,55.0,CONSUMIBLES,CONSUMIBLES,observado,631,CONSUMIBLES,False,,2022-12-26
2023-01-16,14.94,CONSUMIBLES,CONSUMIBLES,observado,632,CONSUMIBLES,False,,2023-01-16
2023-01-30,10.0,CONSUMIBLES,CONSUMIBLES,observado,633,CONSUMIBLES,False,,2023-01-30
2023-02-06,22.91,CONSUMIBLES,CONSUMIBLES,observado,634,CONSUMIBLES,False,,2023-02-06
2023-03-06,23.92,CONSUMIBLES,CONSUMIBLES,observado,635,CONSUMIBLES,False,,2023-03-06
2023-04-10,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,636,CONSUMIBLES,False,,2023-04-10
2023-05-08,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,637,CONSUMIBLES,False,,2023-05-08
2023-05-22,46.0,CONSUMIBLES,CONSUMIBLES,observado,638,CONSUMIBLES,False,,2023-05-22
2023-06-19,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,639,CONSUMIBLES,False,,2023-06-19
2023-07-03,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,640,CONSUMIBLES,False,,2023-07-03
2023-08-21,42.0,CONSUMIBLES,CONSUMIBLES,observado,641,CONSUMIBLES,False,,2023-08-21
2023-10-16,12.0,CONSUMIBLES,CONSUMIBLES,observado,642,CONSUMIBLES,False,,2023-10-16
2023-10-23,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,643,CONSUMIBLES,False,,2023-10-23
2023-11-13,26.0,CONSUMIBLES,CONSUMIBLES,observado,644,CONSUMIBLES,False,,2023-11-13
2023-11-27,21.25,CONSUMIBLES,CONSUMIBLES,observado,645,CONSUMIBLES,False,,2023-11-27
2023-12-04,20.0,CONSUMIBLES,CONSUMIBLES,observado,646,CONSUMIBLES,False,,2023-12-04
2023-12-18,21.25,CONSUMIBLES,CONSUMIBLES,observado,647,CONSUMIBLES,False,,2023-12-18
2023-12-25,18.0,CONSUMIBLES,CONSUMIBLES,observado,648,CONSUMIBLES,False,,2023-12-25
2024-01-29,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,649,CONSUMIBLES,False,,2024-01-29
2024-02-12,14.0,CONSUMIBLES,CONSUMIBLES,observado,650,CONSUMIBLES,False,,2024-02-12
2024-02-19,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,651,CONSUMIBLES,False,,2024-02-19
2024-03-18,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,652,CONSUMIBLES,False,,2024-03-18
2024-04-08,42.8,CONSUMIBLES,CONSUMIBLES,observado,653,CONSUMIBLES,False,,2024-04-08
2024-04-15,4.817,CONSUMIBLES,CONSUMIBLES,estimado_promedio_simple,654,CONSUMIBLES,False,,2024-04-15
2021-05-10,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,655,DECORACION,False,,2021-05-10
2021-05-24,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,656,DECORACION,False,,2021-05-24
2021-05-31,45.0,DECORACION,DECORACION,observado,657,DECORACION,False,,2021-05-31
2021-06-07,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,658,DECORACION,False,,2021-06-07
2021-07-05,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,659,DECORACION,False,,2021-07-05
2021-07-12,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,660,DECORACION,False,,2021-07-12
2021-07-19,218.0,DECORACION,DECORACION,observado,661,DECORACION,False,,2021-07-19
2021-07-26,65.0,DECORACION,DECORACION,observado,662,DECORACION,False,,2021-07-26
2021-08-02,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,663,DECORACION,False,,2021-08-02
2021-08-09,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,664,DECORACION,False,,2021-08-09
2021-08-16,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,665,DECORACION,False,,2021-08-16
2021-08-23,150.0,DECORACION,DECORACION,observado,666,DECORACION,False,,2021-08-23
2021-08-30,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,667,DECORACION,False,,2021-08-30
2021-09-06,45.0,DECORACION,DECORACION,observado,668,DECORACION,False,,2021-09-06
2021-09-20,180.0,DECORACION,DECORACION,observado,669,DECORACION,False,,2021-09-20
2021-10-04,24.0,DECORACION,DECORACION,observado,670,DECORACION,False,,2021-10-04
2021-11-22,45.0,DECORACION,DECORACION,observado,671,DECORACION,False,,2021-11-22
2021-11-29,126.0,DECORACION,DECORACION,observado,672,DECORACION,False,,2021-11-29
2021-12-06,135.0,DECORACION,DECORACION,observado,673,DECORACION,False,,2021-12-06
2021-12-13,90.0,DECORACION,DECORACION,observado,674,DECORACION,False,,2021-12-13
2021-12-20,45.0,DECORACION,DECORACION,observado,675,DECORACION,False,,2021-12-20
2022-01-03,62.5,DECORACION,DECORACION,observado,676,DECORACION,False,,2022-01-03
2022-01-10,184.5,DECORACION,DECORACION,observado,677,DECORACION,False,,2022-01-10
2022-01-17,464.15,DECORACION,DECORACION,observado,678,DECORACION,False,,2022-01-17
2022-01-31,62.5,DECORACION,DECORACION,observado,679,DECORACION,False,,2022-01-31
2022-02-07,70.0,DECORACION,DECORACION,observado,680,DECORACION,False,,2022-02-07
2022-02-14,125.0,DECORACION,DECORACION,observado,681,DECORACION,False,,2022-02-14
2022-02-21,15.0,DECORACION,DECORACION,observado,682,DECORACION,False,,2022-02-21
2022-03-07,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,683,DECORACION,False,,2022-03-07
2022-03-21,45.0,DECORACION,DECORACION,observado,684,DECORACION,False,,2022-03-21
2022-04-11,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,685,DECORACION,False,,2022-04-11
2022-04-18,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,686,DECORACION,False,,2022-04-18
2022-05-02,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,687,DECORACION,False,,2022-05-02
2022-05-09,44.0,DECORACION,DECORACION,observado,688,DECORACION,False,,2022-05-09
2022-05-16,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,689,DECORACION,False,,2022-05-16
2022-05-23,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,690,DECORACION,False,,2022-05-23
2022-05-30,17.5,DECORACION,DECORACION,observado,691,DECORACION,False,,2022-05-30
2022-06-27,21.0,DECORACION,DECORACION,observado,692,DECORACION,False,,2022-06-27
2022-07-04,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,693,DECORACION,False,,2022-07-04
2022-07-11,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,694,DECORACION,False,,2022-07-11
2022-07-18,90.0,DECORACION,DECORACION,observado,695,DECORACION,False,,2022-07-18
2022-09-05,22.0,DECORACION,DECORACION,observado,696,DECORACION,False,,2022-09-05
2022-09-19,34.0,DECORACION,DECORACION,observado,697,DECORACION,False,,2022-09-19
2022-09-26,45.0,DECORACION,DECORACION,observado,698,DECORACION,False,,2022-09-26
2022-10-10,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,699,DECORACION,False,,2022-10-10
2022-10-17,65.0,DECORACION,DECORACION,observado,700,DECORACION,False,,2022-10-17
2022-10-24,45.0,DECORACION,DECORACION,observado,701,DECORACION,False,,2022-10-24
2022-11-07,125.0,DECORACION,DECORACION,observado,702,DECORACION,False,,2022-11-07
2022-11-14,45.0,DECORACION,DECORACION,observado,703,DECORACION,False,,2022-11-14
2022-11-21,92.5,DECORACION,DECORACION,observado,704,DECORACION,False,,2022-11-21
2022-11-28,108.0,DECORACION,DECORACION,observado,705,DECORACION,False,,2022-11-28
2022-12-12,318.0,DECORACION,DECORACION,observado,706,DECORACION,False,,2022-12-12
2022-12-19,293.0,DECORACION,DECORACION,observado,707,DECORACION,False,,2022-12-19
2022-12-26,115.0,DECORACION,DECORACION,observado,708,DECORACION,False,,2022-12-26
2023-01-02,45.0,DECORACION,DECORACION,observado,709,DECORACION,False,,2023-01-02
2023-02-27,118.0,DECORACION,DECORACION,observado,710,DECORACION,False,,2023-02-27
2023-03-06,35.0,DECORACION,DECORACION,observado,711,DECORACION,False,,2023-03-06
2023-03-27,65.0,DECORACION,DECORACION,observado,712,DECORACION,False,,2023-03-27
2023-04-10,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,713,DECORACION,False,,2023-04-10
2023-05-01,100.0,DECORACION,DECORACION,observado,714,DECORACION,False,,2023-05-01
2023-05-08,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,715,DECORACION,False,,2023-05-08
2023-06-19,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,716,DECORACION,False,,2023-06-19
2023-07-03,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,717,DECORACION,False,,2023-07-03
2023-08-07,48.0,DECORACION,DECORACION,observado,718,DECORACION,False,,2023-08-07
2023-08-28,85.0,DECORACION,DECORACION,observado,719,DECORACION,False,,2023-08-28
2023-09-04,40.0,DECORACION,DECORACION,observado,720,DECORACION,False,,2023-09-04
2023-09-18,135.0,DECORACION,DECORACION,observado,721,DECORACION,False,,2023-09-18
2023-10-09,45.5,DECORACION,DECORACION,observado,722,DECORACION,False,,2023-10-09
2023-10-23,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,723,DECORACION,False,,2023-10-23
2023-11-27,130.0,DECORACION,DECORACION,observado,724,DECORACION,False,,2023-11-27
2023-12-04,175.0,DECORACION,DECORACION,observado,725,DECORACION,False,,2023-12-04
2023-12-11,90.0,DECORACION,DECORACION,observado,726,DECORACION,False,,2023-12-11
2024-01-08,163.0,DECORACION,DECORACION,observado,727,DECORACION,False,,2024-01-08
2024-01-22,50.0,DECORACION,DECORACION,observado,728,DECORACION,False,,2024-01-22
2024-01-29,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,729,DECORACION,False,,2024-01-29
2024-02-05,78.0,DECORACION,DECORACION,observado,730,DECORACION,False,,2024-02-05
2024-02-12,124.0,DECORACION,DECORACION,observado,731,DECORACION,False,,2024-02-12
2024-02-19,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,732,DECORACION,False,,2024-02-19
2024-03-11,20.0,DECORACION,DECORACION,observado,733,DECORACION,False,,2024-03-11
2024-03-18,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,734,DECORACION,False,,2024-03-18
2024-04-15,40.83192307692308,DECORACION,DECORACION,estimado_promedio_simple,735,DECORACION,False,,2024-04-15
2024-04-29,85.0,DECORACION,DECORACION,observado,736,DECORACION,False,,2024-04-29
2021-05-10,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,737,DOMO,False,,2021-05-10
2021-05-24,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,738,DOMO,False,,2021-05-24
2021-06-07,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,739,DOMO,False,,2021-06-07
2021-07-05,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,740,DOMO,False,,2021-07-05
2021-07-12,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,741,DOMO,False,,2021-07-12
2021-08-02,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,742,DOMO,False,,2021-08-02
2021-08-09,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,743,DOMO,False,,2021-08-09
2021-08-16,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,744,DOMO,False,,2021-08-16
2021-08-30,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,745,DOMO,False,,2021-08-30
2022-03-07,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,746,DOMO,False,,2022-03-07
2022-04-11,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,747,DOMO,False,,2022-04-11
2022-04-18,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,748,DOMO,False,,2022-04-18
2022-05-02,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,749,DOMO,False,,2022-05-02
2022-05-16,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,750,DOMO,False,,2022-05-16
2022-05-23,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,751,DOMO,False,,2022-05-23
2022-07-04,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,752,DOMO,False,,2022-07-04
2022-07-11,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,753,DOMO,False,,2022-07-11
2022-10-10,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,754,DOMO,False,,2022-10-10
2023-04-10,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,755,DOMO,False,,2023-04-10
2023-05-08,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,756,DOMO,False,,2023-05-08
2023-06-19,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,757,DOMO,False,,2023-06-19
2023-07-03,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,758,DOMO,False,,2023-07-03
2023-08-28,2000.0,DOMO,DOMO,observado,759,DOMO,False,,2023-08-28
2023-10-23,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,760,DOMO,False,,2023-10-23
2024-01-29,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,761,DOMO,False,,2024-01-29
2024-02-19,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,762,DOMO,False,,2024-02-19
2024-03-18,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,763,DOMO,False,,2024-03-18
2024-04-15,15.384615384615383,DOMO,DOMO,estimado_promedio_simple,764,DOMO,False,,2024-04-15
2021-05-10,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,765,DULCERIA,False,,2021-05-10
2021-05-24,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,766,DULCERIA,False,,2021-05-24
2021-06-07,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,767,DULCERIA,False,,2021-06-07
2021-07-05,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,768,DULCERIA,False,,2021-07-05
2021-07-12,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,769,DULCERIA,False,,2021-07-12
2021-08-02,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,770,DULCERIA,False,,2021-08-02
2021-08-09,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,771,DULCERIA,False,,2021-08-09
2021-08-16,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,772,DULCERIA,False,,2021-08-16
2021-08-30,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,773,DULCERIA,False,,2021-08-30
2021-11-29,30.0,DULCERIA,DULCERIA,observado,774,DULCERIA,False,,2021-11-29
2022-02-21,16.0,DULCERIA,DULCERIA,observado,775,DULCERIA,False,,2022-02-21
2022-03-07,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,776,DULCERIA,False,,2022-03-07
2022-04-11,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,777,DULCERIA,False,,2022-04-11
2022-04-18,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,778,DULCERIA,False,,2022-04-18
2022-04-25,58.5,DULCERIA,DULCERIA,observado,779,DULCERIA,False,,2022-04-25
